learner_id,event_date,grade,subject,activity_type,learning_style,connectivity,session_minutes,attempts,hints_used,accuracy,mastery_before,mastery_after,inactivity_days,completed,needs_remediation,origin
ELV-822b1f71fa,2026-01-12,Terminale D,Physique-Chimie,exercise,pratique,moyenne,40,2,0,1.0,0.922,1.0,9,1,0,synthetic
ELV-822b1f71fa,2026-01-13,Terminale D,SVT,course,pratique,moyenne,20,1,1,1.0,0.9526,1.0,3,1,0,synthetic
ELV-822b1f71fa,2026-01-15,Terminale D,Mathématiques,exam,pratique,moyenne,32,1,3,0.9666,0.8557,0.9632,9,1,0,synthetic
ELV-822b1f71fa,2026-02-03,Terminale D,Physique-Chimie,exercise,pratique,moyenne,32,2,1,1.0,1.0,1.0,18,1,1,synthetic
ELV-822b1f71fa,2026-01-22,Terminale D,SVT,exam,pratique,moyenne,32,2,0,1.0,0.9266,1.0,8,1,0,synthetic
ELV-822b1f71fa,2026-02-05,Terminale D,Mathématiques,exercise,pratique,moyenne,8,1,0,0.9864,0.975,1.0,4,1,0,synthetic
ELV-822b1f71fa,2026-03-02,Terminale D,Physique-Chimie,exercise,pratique,moyenne,33,1,1,1.0,0.9112,1.0,1,1,0,synthetic
ELV-61ea02e250,2026-01-09,Terminale C,Physique-Chimie,course,pratique,faible,37,2,2,0.2125,0.3131,0.3291,3,1,1,synthetic
ELV-61ea02e250,2026-01-12,Terminale C,SVT,course,pratique,faible,24,2,2,0.4907,0.5097,0.5932,0,1,1,synthetic
ELV-61ea02e250,2026-01-17,Terminale C,Mathématiques,laboratory,pratique,faible,31,2,2,0.3937,0.3231,0.4085,9,0,1,synthetic
ELV-61ea02e250,2026-01-17,Terminale C,Physique-Chimie,exam,pratique,faible,31,5,2,0.0971,0.1667,0.1846,8,0,1,synthetic
ELV-61ea02e250,2026-01-24,Terminale C,SVT,course,pratique,faible,39,2,3,0.4323,0.3107,0.3643,3,0,1,synthetic
ELV-61ea02e250,2026-02-17,Terminale C,Mathématiques,exercise,pratique,faible,37,2,2,0.4569,0.4265,0.4925,0,1,1,synthetic
ELV-61ea02e250,2026-02-24,Terminale C,Physique-Chimie,exercise,pratique,faible,33,2,3,0.352,0.4031,0.4433,15,1,1,synthetic
ELV-61ea02e250,2026-02-16,Terminale C,SVT,course,pratique,faible,42,2,3,0.4248,0.3871,0.4461,5,0,1,synthetic
ELV-2f0dbf156e,2026-01-07,Terminale D,SVT,exercise,pratique,faible,31,3,2,0.5633,0.4125,0.5087,2,0,1,synthetic
ELV-2f0dbf156e,2026-01-13,Terminale D,Mathématiques,exam,pratique,faible,38,3,3,0.2994,0.3832,0.4218,4,1,1,synthetic
ELV-2f0dbf156e,2026-01-19,Terminale D,Physique-Chimie,exercise,pratique,faible,36,3,1,0.6737,0.5819,0.7033,0,1,0,synthetic
ELV-2f0dbf156e,2026-01-14,Terminale D,SVT,exercise,pratique,faible,30,2,1,0.6901,0.6446,0.7206,3,0,0,synthetic
ELV-2f0dbf156e,2026-01-21,Terminale D,Mathématiques,course,pratique,faible,33,3,1,0.5384,0.4628,0.5757,1,0,1,synthetic
ELV-2f0dbf156e,2026-01-28,Terminale D,Physique-Chimie,exercise,pratique,faible,41,2,1,0.5933,0.5622,0.6756,21,0,1,synthetic
ELV-2f0dbf156e,2026-02-06,Terminale D,SVT,exam,pratique,faible,30,2,2,0.6137,0.578,0.6686,8,1,0,synthetic
ELV-2f0dbf156e,2026-02-19,Terminale D,Mathématiques,course,pratique,faible,17,2,3,0.4544,0.415,0.5128,12,1,1,synthetic
ELV-1562efa5e0,2026-01-07,3e,Mathématiques,exercise,auditif,moyenne,23,4,2,0.511,0.3871,0.4661,17,1,1,synthetic
ELV-1562efa5e0,2026-01-13,3e,Physique-Chimie,exam,auditif,moyenne,33,3,3,0.243,0.164,0.2368,1,1,1,synthetic
ELV-1562efa5e0,2026-01-16,3e,SVT,course,auditif,moyenne,26,3,1,0.5054,0.4035,0.5018,5,1,1,synthetic
ELV-1562efa5e0,2026-01-18,3e,Mathématiques,course,auditif,moyenne,23,3,3,0.3379,0.3446,0.352,9,0,1,synthetic
ELV-1562efa5e0,2026-01-21,3e,Physique-Chimie,exercise,auditif,moyenne,38,3,2,0.4959,0.3674,0.3957,2,1,1,synthetic
ELV-1562efa5e0,2026-02-18,3e,SVT,exercise,auditif,moyenne,35,3,1,0.6397,0.4727,0.5698,0,0,1,synthetic
ELV-1562efa5e0,2026-01-30,3e,Mathématiques,exercise,auditif,moyenne,26,3,2,0.4832,0.5218,0.5999,15,1,1,synthetic
ELV-1562efa5e0,2026-02-25,3e,Physique-Chimie,laboratory,auditif,moyenne,34,3,2,0.3873,0.2794,0.3702,0,0,1,synthetic
ELV-c0d567a1ff,2026-01-09,3e,Physique-Chimie,exam,pratique,moyenne,12,2,1,0.5168,0.4217,0.4969,6,0,1,synthetic
ELV-c0d567a1ff,2026-01-12,3e,SVT,course,pratique,moyenne,39,2,0,0.6036,0.4715,0.549,23,0,1,synthetic
ELV-c0d567a1ff,2026-01-21,3e,Mathématiques,course,pratique,moyenne,39,4,1,0.5946,0.3541,0.4714,17,1,1,synthetic
ELV-c0d567a1ff,2026-01-28,3e,Physique-Chimie,course,pratique,moyenne,26,2,1,0.5373,0.4329,0.5511,0,1,1,synthetic
ELV-c0d567a1ff,2026-01-29,3e,SVT,exercise,pratique,moyenne,36,2,2,0.6105,0.4688,0.5476,1,1,1,synthetic
ELV-c0d567a1ff,2026-01-30,3e,Mathématiques,exercise,pratique,moyenne,30,3,1,0.3907,0.3893,0.5021,0,1,1,synthetic
ELV-c0d567a1ff,2026-02-14,3e,Physique-Chimie,exercise,pratique,moyenne,26,1,1,0.6197,0.5149,0.5782,8,0,1,synthetic
ELV-c0d567a1ff,2026-03-03,3e,SVT,exercise,pratique,moyenne,39,2,1,0.6726,0.3945,0.5004,2,1,1,synthetic
ELV-0dc447258f,2026-01-08,3e,SVT,course,pratique,bonne,37,4,3,0.5996,0.3089,0.3436,4,1,1,synthetic
ELV-0dc447258f,2026-01-14,3e,Mathématiques,exercise,pratique,bonne,22,2,3,0.2556,0.2523,0.2396,0,0,1,synthetic
ELV-0dc447258f,2026-01-13,3e,Physique-Chimie,course,pratique,bonne,39,2,2,0.4158,0.3408,0.4251,2,1,1,synthetic
ELV-0dc447258f,2026-01-21,3e,SVT,course,pratique,bonne,39,4,3,0.2808,0.14,0.1398,2,1,1,synthetic
ELV-0dc447258f,2026-01-25,3e,Mathématiques,exam,pratique,bonne,30,2,2,0.4543,0.4389,0.4794,15,0,1,synthetic
ELV-0dc447258f,2026-01-28,3e,Physique-Chimie,course,pratique,bonne,40,4,2,0.435,0.2619,0.3648,1,0,1,synthetic
ELV-0dc447258f,2026-02-17,3e,SVT,exam,pratique,bonne,17,2,2,0.418,0.2709,0.281,0,1,1,synthetic
ELV-0dc447258f,2026-03-02,3e,Mathématiques,laboratory,pratique,bonne,39,2,2,0.1823,0.1158,0.1758,6,1,1,synthetic
ELV-54dcc8f87e,2026-01-06,3e,Mathématiques,course,visuel,moyenne,42,4,3,0.2594,0.1229,0.187,6,1,1,synthetic
ELV-54dcc8f87e,2026-01-08,3e,Physique-Chimie,course,visuel,moyenne,31,2,2,0.3377,0.1767,0.2294,9,1,1,synthetic
ELV-54dcc8f87e,2026-01-15,3e,SVT,exercise,visuel,moyenne,27,2,2,0.3552,0.3253,0.3717,6,1,1,synthetic
ELV-54dcc8f87e,2026-01-22,3e,Mathématiques,exercise,visuel,moyenne,33,3,4,0.2541,0.2203,0.2382,4,0,1,synthetic
ELV-54dcc8f87e,2026-01-25,3e,Physique-Chimie,exercise,visuel,moyenne,41,4,2,0.3736,0.2459,0.3198,24,0,1,synthetic
ELV-54dcc8f87e,2026-02-17,3e,SVT,exercise,visuel,moyenne,34,3,3,0.4137,0.272,0.297,15,1,1,synthetic
ELV-54dcc8f87e,2026-01-23,3e,Mathématiques,course,visuel,moyenne,33,3,2,0.227,0.0774,0.1426,1,0,1,synthetic
ELV-54dcc8f87e,2026-02-02,3e,Physique-Chimie,course,visuel,moyenne,40,3,4,0.2378,0.2961,0.3125,1,0,1,synthetic
ELV-028640f953,2026-01-09,Terminale C,Physique-Chimie,exercise,pratique,moyenne,36,4,3,0.4589,0.3949,0.4081,19,0,1,synthetic
ELV-028640f953,2026-01-12,Terminale C,SVT,course,pratique,moyenne,39,3,2,0.6783,0.5758,0.6442,1,1,0,synthetic
ELV-028640f953,2026-01-19,Terminale C,Mathématiques,course,pratique,moyenne,24,1,2,0.507,0.5149,0.5812,2,1,1,synthetic
ELV-028640f953,2026-01-30,Terminale C,Physique-Chimie,laboratory,pratique,moyenne,25,3,1,0.6076,0.476,0.5358,3,1,1,synthetic
ELV-028640f953,2026-01-25,Terminale C,SVT,course,pratique,moyenne,47,4,3,0.4296,0.4338,0.476,30,1,1,synthetic
ELV-028640f953,2026-01-24,Terminale C,Mathématiques,course,pratique,moyenne,27,1,1,0.6376,0.5486,0.6239,1,1,0,synthetic
ELV-028640f953,2026-02-07,Terminale C,Physique-Chimie,laboratory,pratique,moyenne,39,3,2,0.5048,0.4416,0.5605,3,1,1,synthetic
ELV-028640f953,2026-02-13,Terminale C,SVT,course,pratique,moyenne,29,2,2,0.6371,0.5418,0.6145,11,1,0,synthetic
ELV-202de6d1a5,2026-01-09,3e,SVT,exercise,pratique,bonne,27,3,3,0.6627,0.6034,0.638,2,0,0,synthetic
ELV-202de6d1a5,2026-01-15,3e,Mathématiques,exercise,pratique,bonne,37,2,1,0.8008,0.6564,0.7685,3,1,0,synthetic
ELV-202de6d1a5,2026-01-18,3e,Physique-Chimie,course,pratique,bonne,51,4,2,0.6807,0.5721,0.6912,1,0,0,synthetic
ELV-202de6d1a5,2026-01-26,3e,SVT,exam,pratique,bonne,33,2,1,0.6638,0.5874,0.6887,3,0,0,synthetic
ELV-202de6d1a5,2026-01-23,3e,Mathématiques,exam,pratique,bonne,31,1,1,0.9304,0.6068,0.7627,0,1,0,synthetic
ELV-202de6d1a5,2026-02-05,3e,Physique-Chimie,course,pratique,bonne,28,1,1,0.6692,0.656,0.7267,0,0,0,synthetic
ELV-202de6d1a5,2026-02-17,3e,SVT,course,pratique,bonne,32,1,2,0.4953,0.5048,0.5954,0,0,1,synthetic
ELV-202de6d1a5,2026-01-29,3e,Mathématiques,exam,pratique,bonne,31,1,2,0.5139,0.5157,0.5768,3,1,1,synthetic
ELV-1e69cc31d5,2026-01-09,Terminale D,Mathématiques,exercise,pratique,bonne,35,2,2,0.7634,0.6839,0.7452,2,1,0,synthetic
ELV-1e69cc31d5,2026-01-12,Terminale D,Physique-Chimie,laboratory,pratique,bonne,38,2,0,0.8409,0.7227,0.8814,23,0,1,synthetic
ELV-1e69cc31d5,2026-01-17,Terminale D,SVT,exercise,pratique,bonne,32,2,1,1.0,0.8793,0.9846,3,1,0,synthetic
ELV-1e69cc31d5,2026-01-16,Terminale D,Mathématiques,laboratory,pratique,bonne,25,3,2,0.8828,0.6492,0.7484,2,1,0,synthetic
ELV-1e69cc31d5,2026-01-21,Terminale D,Physique-Chimie,course,pratique,bonne,17,1,1,0.8212,0.7011,0.8119,4,1,0,synthetic
ELV-1e69cc31d5,2026-02-06,Terminale D,SVT,exercise,pratique,bonne,30,2,1,0.8481,0.6651,0.7674,5,1,0,synthetic
ELV-1e69cc31d5,2026-01-25,Terminale D,Mathématiques,exercise,pratique,bonne,23,1,3,0.7305,0.6266,0.7108,3,1,0,synthetic
ELV-1e69cc31d5,2026-03-03,Terminale D,Physique-Chimie,exercise,pratique,bonne,29,2,0,0.8662,0.6886,0.8253,27,1,1,synthetic
ELV-b640929c68,2026-01-09,3e,Physique-Chimie,exercise,pratique,faible,13,2,2,0.3673,0.4565,0.5104,7,0,1,synthetic
ELV-b640929c68,2026-01-16,3e,SVT,laboratory,pratique,faible,32,2,1,0.85,0.7,0.8353,2,1,0,synthetic
ELV-b640929c68,2026-01-14,3e,Mathématiques,laboratory,pratique,faible,27,2,1,0.8093,0.7233,0.772,19,1,1,synthetic
ELV-b640929c68,2026-01-26,3e,Physique-Chimie,exercise,pratique,faible,41,2,1,0.7977,0.7368,0.8444,17,0,1,synthetic
ELV-b640929c68,2026-01-25,3e,SVT,course,pratique,faible,42,1,1,0.8576,0.8177,0.9216,5,1,0,synthetic
ELV-b640929c68,2026-02-11,3e,Mathématiques,laboratory,pratique,faible,30,3,1,0.5093,0.5058,0.5745,0,1,1,synthetic
ELV-b640929c68,2026-02-14,3e,Physique-Chimie,exercise,pratique,faible,33,2,1,0.7944,0.6497,0.7438,1,0,0,synthetic
ELV-b640929c68,2026-02-25,3e,SVT,exercise,pratique,faible,30,1,1,0.6408,0.6018,0.6941,4,0,0,synthetic
ELV-4b7ba4800c,2026-01-05,Terminale C,SVT,exercise,auditif,moyenne,27,1,1,1.0,0.8751,0.9853,11,1,0,synthetic
ELV-4b7ba4800c,2026-01-17,Terminale C,Mathématiques,laboratory,auditif,moyenne,29,2,1,0.9077,0.7439,0.8893,44,1,1,synthetic
ELV-4b7ba4800c,2026-01-19,Terminale C,Physique-Chimie,laboratory,auditif,moyenne,27,1,1,1.0,0.9258,1.0,1,1,0,synthetic
ELV-4b7ba4800c,2026-01-17,Terminale C,SVT,exercise,auditif,moyenne,22,1,0,0.963,0.7813,0.8988,22,1,1,synthetic
ELV-4b7ba4800c,2026-01-21,Terminale C,Mathématiques,course,auditif,moyenne,31,1,0,0.9567,0.8862,1.0,1,0,0,synthetic
ELV-4b7ba4800c,2026-01-30,Terminale C,Physique-Chimie,course,auditif,moyenne,26,2,1,0.733,0.7207,0.7625,16,1,1,synthetic
ELV-4b7ba4800c,2026-02-12,Terminale C,SVT,exam,auditif,moyenne,34,1,1,0.813,0.7199,0.8421,1,0,0,synthetic
ELV-4b7ba4800c,2026-02-02,Terminale C,Mathématiques,exam,auditif,moyenne,15,1,1,0.8316,0.7014,0.8119,1,1,0,synthetic
ELV-f393cfd4e5,2026-01-08,Terminale C,Mathématiques,course,auditif,moyenne,26,2,2,0.3168,0.4195,0.4338,6,1,1,synthetic
ELV-f393cfd4e5,2026-01-15,Terminale C,Physique-Chimie,course,auditif,moyenne,18,2,3,0.4521,0.4401,0.5067,4,1,1,synthetic
ELV-f393cfd4e5,2026-01-13,Terminale C,SVT,course,auditif,moyenne,41,2,3,0.3223,0.2843,0.3071,5,1,1,synthetic
ELV-f393cfd4e5,2026-01-22,Terminale C,Mathématiques,laboratory,auditif,moyenne,34,3,2,0.3243,0.3793,0.4458,0,0,1,synthetic
ELV-f393cfd4e5,2026-01-29,Terminale C,Physique-Chimie,exercise,auditif,moyenne,24,3,1,0.5189,0.403,0.4529,2,1,1,synthetic
ELV-f393cfd4e5,2026-02-01,Terminale C,SVT,course,auditif,moyenne,31,2,2,0.5441,0.4387,0.5077,7,1,1,synthetic
ELV-f393cfd4e5,2026-02-10,Terminale C,Mathématiques,exercise,auditif,moyenne,24,3,2,0.3886,0.3583,0.3841,1,1,1,synthetic
ELV-f393cfd4e5,2026-02-18,Terminale C,Physique-Chimie,laboratory,auditif,moyenne,40,4,1,0.4651,0.3236,0.4314,0,1,1,synthetic
ELV-9d81a18125,2026-01-05,Terminale D,Physique-Chimie,exam,auditif,bonne,27,3,3,0.4471,0.3123,0.3655,8,0,1,synthetic
ELV-9d81a18125,2026-01-13,Terminale D,SVT,laboratory,auditif,bonne,21,3,3,0.3366,0.2019,0.3034,18,0,1,synthetic
ELV-9d81a18125,2026-01-20,Terminale D,Mathématiques,exercise,auditif,bonne,25,3,1,0.3919,0.2336,0.2555,21,1,1,synthetic
ELV-9d81a18125,2026-01-15,Terminale D,Physique-Chimie,exercise,auditif,bonne,44,4,2,0.3901,0.2217,0.3158,1,0,1,synthetic
ELV-9d81a18125,2026-01-27,Terminale D,SVT,course,auditif,bonne,37,3,3,0.3404,0.3124,0.363,10,1,1,synthetic
ELV-9d81a18125,2026-02-11,Terminale D,Mathématiques,course,auditif,bonne,29,3,3,0.3349,0.2103,0.2226,12,1,1,synthetic
ELV-9d81a18125,2026-01-25,Terminale D,Physique-Chimie,laboratory,auditif,bonne,38,2,3,0.2801,0.2185,0.2679,1,1,1,synthetic
ELV-9d81a18125,2026-01-28,Terminale D,SVT,exam,auditif,bonne,56,1,2,0.3682,0.2608,0.2833,4,0,1,synthetic
ELV-d4e731de92,2026-01-06,Terminale D,SVT,laboratory,pratique,bonne,32,2,0,0.9277,0.7202,0.8607,35,1,1,synthetic
ELV-d4e731de92,2026-01-12,Terminale D,Mathématiques,course,pratique,bonne,49,3,1,0.8738,0.6879,0.7907,6,1,0,synthetic
ELV-d4e731de92,2026-01-23,Terminale D,Physique-Chimie,laboratory,pratique,bonne,30,2,1,0.6534,0.6191,0.7165,8,0,0,synthetic
ELV-d4e731de92,2026-01-16,Terminale D,SVT,exam,pratique,bonne,19,1,1,1.0,0.8675,1.0,14,1,1,synthetic
ELV-d4e731de92,2026-02-02,Terminale D,Mathématiques,course,pratique,bonne,27,3,1,0.7379,0.6631,0.7763,11,1,0,synthetic
ELV-d4e731de92,2026-02-15,Terminale D,Physique-Chimie,exercise,pratique,bonne,24,2,1,0.941,0.7861,0.8962,5,1,0,synthetic
ELV-d4e731de92,2026-01-26,Terminale D,SVT,course,pratique,bonne,27,1,0,1.0,0.8233,0.9493,20,1,1,synthetic
ELV-d4e731de92,2026-01-30,Terminale D,Mathématiques,laboratory,pratique,bonne,37,3,2,0.7677,0.6528,0.7711,1,1,0,synthetic
ELV-0318e9a83b,2026-01-06,Terminale D,Mathématiques,laboratory,visuel,moyenne,23,2,2,0.4589,0.4689,0.5627,6,0,1,synthetic
ELV-0318e9a83b,2026-01-13,Terminale D,Physique-Chimie,course,visuel,moyenne,18,2,2,0.6381,0.5012,0.588,6,1,1,synthetic
ELV-0318e9a83b,2026-01-12,Terminale D,SVT,exercise,visuel,moyenne,18,1,1,0.6325,0.5669,0.6546,11,0,0,synthetic
ELV-0318e9a83b,2026-01-17,Terminale D,Mathématiques,course,visuel,moyenne,41,3,2,0.6117,0.4711,0.5232,1,1,1,synthetic
ELV-0318e9a83b,2026-02-06,Terminale D,Physique-Chimie,course,visuel,moyenne,19,3,1,0.6088,0.572,0.6697,1,1,0,synthetic
ELV-0318e9a83b,2026-02-09,Terminale D,SVT,laboratory,visuel,moyenne,21,2,1,0.6438,0.5427,0.6994,1,1,0,synthetic
ELV-0318e9a83b,2026-02-02,Terminale D,Mathématiques,course,visuel,moyenne,37,2,1,0.4911,0.4359,0.5556,5,0,1,synthetic
ELV-0318e9a83b,2026-02-20,Terminale D,Physique-Chimie,laboratory,visuel,moyenne,27,3,2,0.5877,0.5341,0.6171,3,1,0,synthetic
ELV-828fa76ab7,2026-01-09,Terminale C,Physique-Chimie,course,visuel,moyenne,33,3,1,0.5062,0.3924,0.4597,31,1,1,synthetic
ELV-828fa76ab7,2026-01-11,Terminale C,SVT,course,visuel,moyenne,36,1,3,0.568,0.53,0.6381,4,1,0,synthetic
ELV-828fa76ab7,2026-01-20,Terminale C,Mathématiques,course,visuel,moyenne,38,2,3,0.3683,0.3975,0.442,1,1,1,synthetic
ELV-828fa76ab7,2026-02-01,Terminale C,Physique-Chimie,exercise,visuel,moyenne,23,2,1,0.5963,0.4978,0.5829,8,1,1,synthetic
ELV-828fa76ab7,2026-02-04,Terminale C,SVT,exercise,visuel,moyenne,36,2,2,0.6148,0.4516,0.5172,3,1,1,synthetic
ELV-828fa76ab7,2026-01-31,Terminale C,Mathématiques,course,visuel,moyenne,45,4,3,0.2665,0.2916,0.3015,11,0,1,synthetic
ELV-828fa76ab7,2026-02-20,Terminale C,Physique-Chimie,exam,visuel,moyenne,20,2,2,0.2919,0.4545,0.5313,16,1,1,synthetic
ELV-828fa76ab7,2026-01-29,Terminale C,SVT,course,visuel,moyenne,36,1,2,0.4801,0.4643,0.5131,0,0,1,synthetic
ELV-696c52157c,2026-01-08,Terminale D,SVT,course,pratique,moyenne,19,2,1,0.7136,0.7784,0.8739,14,1,1,synthetic
ELV-696c52157c,2026-01-12,Terminale D,Mathématiques,course,pratique,moyenne,28,1,2,0.9352,0.8484,0.9356,5,1,0,synthetic
ELV-696c52157c,2026-01-21,Terminale D,Physique-Chimie,laboratory,pratique,moyenne,31,1,2,0.8277,0.6617,0.7496,27,1,1,synthetic
ELV-696c52157c,2026-01-14,Terminale D,SVT,course,pratique,moyenne,18,2,0,0.9592,0.7499,0.8816,0,1,0,synthetic
ELV-696c52157c,2026-01-17,Terminale D,Mathématiques,exam,pratique,moyenne,31,1,1,0.8079,0.6924,0.8069,8,1,0,synthetic
ELV-696c52157c,2026-01-26,Terminale D,Physique-Chimie,course,pratique,moyenne,22,1,1,0.9295,0.7428,0.8813,5,1,0,synthetic
ELV-696c52157c,2026-02-11,Terminale D,SVT,exercise,pratique,moyenne,31,3,0,0.8626,0.7582,0.9176,0,1,0,synthetic
ELV-696c52157c,2026-02-27,Terminale D,Mathématiques,course,pratique,moyenne,48,2,0,0.9903,0.7604,0.8854,3,1,0,synthetic
ELV-95166e6141,2026-01-09,3e,Mathématiques,exercise,pratique,faible,28,1,0,0.6356,0.5812,0.7003,7,0,0,synthetic
ELV-95166e6141,2026-01-14,3e,Physique-Chimie,exercise,pratique,faible,32,2,3,0.5555,0.4901,0.4919,20,1,1,synthetic
ELV-95166e6141,2026-01-15,3e,SVT,exercise,pratique,faible,18,3,2,0.5784,0.6099,0.6656,1,1,0,synthetic
ELV-95166e6141,2026-01-20,3e,Mathématiques,course,pratique,faible,15,1,2,0.6968,0.6456,0.7262,6,0,0,synthetic
ELV-95166e6141,2026-01-18,3e,Physique-Chimie,exercise,pratique,faible,24,2,1,0.788,0.663,0.8007,4,1,0,synthetic
ELV-95166e6141,2026-01-29,3e,SVT,course,pratique,faible,31,3,1,0.6793,0.6085,0.6939,2,1,0,synthetic
ELV-95166e6141,2026-02-01,3e,Mathématiques,course,pratique,faible,40,3,1,0.7429,0.6262,0.7394,1,1,0,synthetic
ELV-95166e6141,2026-03-06,3e,Physique-Chimie,exercise,pratique,faible,36,2,2,0.6003,0.544,0.6152,4,1,0,synthetic
ELV-0ffcff11ac,2026-01-08,3e,Physique-Chimie,course,visuel,bonne,46,4,3,0.4637,0.3225,0.3672,5,1,1,synthetic
ELV-0ffcff11ac,2026-01-14,3e,SVT,exam,visuel,bonne,45,4,1,0.7535,0.6139,0.6681,7,1,0,synthetic
ELV-0ffcff11ac,2026-01-19,3e,Mathématiques,exercise,visuel,bonne,44,3,3,0.5055,0.4229,0.4594,12,1,1,synthetic
ELV-0ffcff11ac,2026-01-29,3e,Physique-Chimie,laboratory,visuel,bonne,29,1,1,0.7053,0.6759,0.8481,4,0,0,synthetic
ELV-0ffcff11ac,2026-01-27,3e,SVT,course,visuel,bonne,23,2,1,0.5761,0.5883,0.6801,0,1,0,synthetic
ELV-0ffcff11ac,2026-02-03,3e,Mathématiques,exercise,visuel,bonne,56,3,2,0.5963,0.4528,0.5638,0,1,1,synthetic
ELV-0ffcff11ac,2026-01-25,3e,Physique-Chimie,course,visuel,bonne,22,3,3,0.5624,0.4431,0.47,18,1,1,synthetic
ELV-0ffcff11ac,2026-02-12,3e,SVT,exercise,visuel,bonne,22,1,0,0.9942,0.849,0.9873,7,1,0,synthetic
ELV-2defb46fcb,2026-01-09,Terminale D,SVT,course,visuel,faible,22,2,3,0.4635,0.4933,0.5652,16,1,1,synthetic
ELV-2defb46fcb,2026-01-10,Terminale D,Mathématiques,exercise,visuel,faible,31,1,3,0.4562,0.496,0.5327,2,1,1,synthetic
ELV-2defb46fcb,2026-01-21,Terminale D,Physique-Chimie,exercise,visuel,faible,31,2,1,0.5238,0.4879,0.5331,7,0,1,synthetic
ELV-2defb46fcb,2026-01-26,Terminale D,SVT,exercise,visuel,faible,24,4,2,0.4014,0.446,0.5195,2,1,1,synthetic
ELV-2defb46fcb,2026-01-29,Terminale D,Mathématiques,laboratory,visuel,faible,35,5,3,0.3184,0.3704,0.4404,9,0,1,synthetic
ELV-2defb46fcb,2026-02-06,Terminale D,Physique-Chimie,exercise,visuel,faible,47,3,2,0.457,0.3578,0.4354,5,0,1,synthetic
ELV-2defb46fcb,2026-01-24,Terminale D,SVT,exercise,visuel,faible,19,3,3,0.6218,0.6465,0.7075,7,0,0,synthetic
ELV-2defb46fcb,2026-02-23,Terminale D,Mathématiques,course,visuel,faible,28,2,2,0.5172,0.4541,0.5158,20,0,1,synthetic
ELV-c5f1e075b7,2026-01-07,Terminale D,Mathématiques,course,pratique,moyenne,35,2,1,1.0,1.0,1.0,8,1,0,synthetic
ELV-c5f1e075b7,2026-01-12,Terminale D,Physique-Chimie,laboratory,pratique,moyenne,30,1,0,1.0,0.8979,1.0,1,1,0,synthetic
ELV-c5f1e075b7,2026-01-12,Terminale D,SVT,exam,pratique,moyenne,26,1,1,1.0,0.9169,1.0,0,1,0,synthetic
ELV-c5f1e075b7,2026-01-19,Terminale D,Mathématiques,exercise,pratique,moyenne,29,1,2,1.0,0.9651,1.0,2,0,0,synthetic
ELV-c5f1e075b7,2026-02-06,Terminale D,Physique-Chimie,exercise,pratique,moyenne,35,1,0,0.9813,0.7727,0.8889,0,1,0,synthetic
ELV-c5f1e075b7,2026-01-26,Terminale D,SVT,course,pratique,moyenne,21,2,1,0.9269,0.8393,0.9543,2,0,0,synthetic
ELV-c5f1e075b7,2026-02-01,Terminale D,Mathématiques,laboratory,pratique,moyenne,14,1,1,0.799,0.7465,0.9043,1,1,0,synthetic
ELV-c5f1e075b7,2026-02-17,Terminale D,Physique-Chimie,exercise,pratique,moyenne,14,1,0,1.0,0.8571,0.9828,29,1,1,synthetic
ELV-068f6d647c,2026-01-09,3e,Physique-Chimie,exercise,pratique,bonne,42,4,2,0.1209,0.0987,0.1072,5,0,1,synthetic
ELV-068f6d647c,2026-01-12,3e,SVT,course,pratique,bonne,43,3,2,0.376,0.2576,0.3326,13,1,1,synthetic
ELV-068f6d647c,2026-01-17,3e,Mathématiques,course,pratique,bonne,45,4,2,0.4016,0.2724,0.3166,3,1,1,synthetic
ELV-068f6d647c,2026-01-27,3e,Physique-Chimie,exam,pratique,bonne,41,3,2,0.415,0.21,0.2344,0,1,1,synthetic
ELV-068f6d647c,2026-01-18,3e,SVT,laboratory,pratique,bonne,30,3,2,0.5842,0.3569,0.4541,0,1,1,synthetic
ELV-068f6d647c,2026-01-24,3e,Mathématiques,course,pratique,bonne,51,4,3,0.2627,0.1119,0.1139,3,0,1,synthetic
ELV-068f6d647c,2026-02-22,3e,Physique-Chimie,laboratory,pratique,bonne,35,3,3,0.2653,0.2158,0.2712,1,1,1,synthetic
ELV-068f6d647c,2026-01-26,3e,SVT,exercise,pratique,bonne,25,3,2,0.1716,0.111,0.1572,0,1,1,synthetic
ELV-f60064aaad,2026-01-09,Terminale D,SVT,exercise,visuel,bonne,26,1,1,0.8846,0.8279,0.9276,2,1,0,synthetic
ELV-f60064aaad,2026-01-13,Terminale D,Mathématiques,course,visuel,bonne,25,2,1,1.0,0.8571,1.0,4,0,0,synthetic
ELV-f60064aaad,2026-01-13,Terminale D,Physique-Chimie,course,visuel,bonne,23,1,1,1.0,0.8817,1.0,20,1,1,synthetic
ELV-f60064aaad,2026-01-29,Terminale D,SVT,exercise,visuel,bonne,17,1,1,1.0,0.9645,1.0,5,1,0,synthetic
ELV-f60064aaad,2026-02-03,Terminale D,Mathématiques,exam,visuel,bonne,36,1,1,1.0,0.9953,1.0,16,1,1,synthetic
ELV-f60064aaad,2026-02-16,Terminale D,Physique-Chimie,course,visuel,bonne,22,1,0,0.9844,0.8935,1.0,8,1,0,synthetic
